"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units",,,98.54376,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units",,,98.79214,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units",,,98.96982,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units",,,99.11045,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-05","May-2013","IDX","Index","0","Units",,,99.15321,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units",,,99.10246,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units",,,98.98499,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units",,,98.90076,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units",,,98.95268,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units",,,99.03059,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units",,,99.05959,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units",,,99.07227,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units",,,99.14223,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units",,,99.25873,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units",,,99.33185,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units",,,99.33869,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-05","May-2014","IDX","Index","0","Units",,,99.21278,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units",,,99.02486,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units",,,98.8836,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units",,,98.82323,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units",,,98.83218,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units",,,98.83839,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,98.88802,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,99.02664,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,99.21207,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,99.36344,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,99.36346,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.20731,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,98.8525,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,98.52514,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,98.39909,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,98.39788,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,98.43327,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,98.48162,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,98.47335,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,98.39481,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,98.33403,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,98.33408,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,98.45382,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,98.61773,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,98.68386,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,98.69279,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,98.68888,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,98.67387,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,98.64825,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,98.66386,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,98.73684,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,98.83208,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,98.97789,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,99.13327,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,99.26724,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,99.27862,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,99.19979,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,99.11032,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,99.06562,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,99.07379,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,99.10281,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,99.1474,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,99.16252,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,99.13136,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,99.01268,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,98.8846,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,98.80051,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,98.84209,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,98.90308,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,98.91047,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,98.80109,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,98.70181,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,98.62613,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,98.57337,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,98.56685,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,98.5565,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,98.57553,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,98.63818,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,98.72066,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,98.77358,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,98.75211,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,98.60053,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,98.42395,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,98.33951,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,98.35269,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,98.40424,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,98.50713,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,98.54485,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,98.43126,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,98.03537,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,97.36996,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,96.76231,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,96.46853,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,96.60559,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,96.99468,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,97.47456,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,97.96288,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,98.42685,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,98.73257,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,98.93197,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,99.21967,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,99.6211,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,100.1177,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,100.5831,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,100.7749,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,100.7323,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units",,,100.5468,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units",,,100.3298,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","KOR","Korea","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units",,,100.0976,,
