년도,분기,행정동,운영평균,폐업평균,서울운영평균,서울시폐업평균
2016,3,수유3동,91,45,96,49
2016,3,수유2동,92,47,96,49
2016,3,수유1동,104,50,96,49
2016,3,번3동,92,47,96,49
2016,3,번2동,96,49,96,49
2016,3,번1동,92,43,96,49
2016,3,삼각산동,78,47,96,49
2016,3,송천동,101,51,96,49
2016,3,송중동,88,49,96,49
2016,3,미아동,93,45,96,49
2016,3,삼양동,99,48,96,49
2016,3,석관동,106,51,96,49
2016,3,장위3동,114,57,96,49
2016,3,장위2동,123,51,96,49
2016,3,장위1동,112,50,96,49
2016,3,월곡2동,91,51,96,49
2016,3,월곡1동,105,48,96,49
2016,3,종암동,101,53,96,49
2016,3,길음2동,79,55,96,49
2016,3,길음1동,107,53,96,49
2016,3,정릉4동,95,54,96,49
2016,3,정릉3동,111,55,96,49
2016,3,정릉2동,102,59,96,49
2016,3,정릉1동,96,49,96,49
2016,3,보문동,104,48,96,49
2016,3,안암동,91,51,96,49
2016,3,돈암2동,100,47,96,49
2016,3,돈암1동,98,49,96,49
2016,3,동선동,91,47,96,49
2016,3,삼선동,93,52,96,49
2016,3,성북동,102,64,96,49
2016,3,신내2동,84,46,96,49
2016,3,신내1동,86,47,96,49
2016,3,망우3동,95,44,96,49
2016,3,망우본동,101,46,96,49
2016,3,묵2동,94,48,96,49
2016,3,묵1동,87,48,96,49
2016,3,중화2동,101,47,96,49
2016,3,중화1동,96,49,96,49
2016,3,상봉2동,97,46,96,49
2016,3,상봉1동,77,48,96,49
2016,3,면목3.8동,94,46,96,49
2016,3,면목7동,104,48,96,49
2016,3,면목본동,94,46,96,49
2016,3,면목5동,99,47,96,49
2016,3,면목4동,93,47,96,49
2016,3,면목2동,99,46,96,49
2016,3,이문2동,102,51,96,49
2016,3,이문1동,103,51,96,49
2016,3,휘경2동,85,49,96,49
2016,3,휘경1동,99,50,96,49
2016,3,회기동,89,46,96,49
2016,3,청량리동,133,54,96,49
2016,3,장안2동,94,44,96,49
2016,3,장안1동,98,45,96,49
2016,3,답십리2동,105,52,96,49
2016,3,답십리1동,96,51,96,49
2016,3,전농2동,107,49,96,49
2016,3,전농1동,104,54,96,49
2016,3,제기동,127,57,96,49
2016,3,용신동,104,46,96,49
2016,3,구의3동,100,51,96,49
2016,3,구의2동,98,53,96,49
2016,3,구의1동,97,47,96,49
2016,3,자양4동,92,48,96,49
2016,3,자양3동,84,48,96,49
2016,3,자양2동,97,47,96,49
2016,3,자양1동,98,47,96,49
2016,3,광장동,82,52,96,49
2016,3,능동,89,51,96,49
2016,3,중곡4동,96,49,96,49
2016,3,중곡3동,94,46,96,49
2016,3,중곡2동,91,46,96,49
2016,3,중곡1동,99,48,96,49
2016,3,군자동,95,49,96,49
2016,3,화양동,83,47,96,49
2016,3,용답동,115,50,96,49
2016,3,송정동,105,47,96,49
2016,3,성수2가3동,85,51,96,49
2016,3,성수2가1동,96,49,96,49
2016,3,성수1가2동,87,50,96,49
2016,3,성수1가1동,105,50,96,49
2016,3,옥수동,88,50,96,49
2016,3,금호4가동,114,53,96,49
2016,3,금호2.3가동,106,57,96,49
2016,3,금호1가동,101,52,96,49
2016,3,응봉동,111,51,96,49
2016,3,행당2동,80,50,96,49
2016,3,행당1동,85,51,96,49
2016,3,사근동,84,51,96,49
2016,3,마장동,114,51,96,49
2016,3,왕십리도선동,89,50,96,49
2016,3,왕십리2동,90,53,96,49
2016,3,보광동,94,53,96,49
2016,3,서빙고동,116,59,96,49
2016,3,한남동,93,50,96,49
2016,3,이태원2동,72,52,96,49
2016,3,이태원1동,112,59,96,49
2016,3,이촌2동,120,67,96,49
2016,3,이촌1동,126,60,96,49
2016,3,한강로동,116,50,96,49
2016,3,용문동,100,51,96,49
2016,3,효창동,97,57,96,49
2016,3,원효로2동,107,47,96,49
2016,3,원효로1동,106,49,96,49
2016,3,청파동,102,50,96,49
2016,3,남영동,107,53,96,49
2016,3,용산2가동,88,48,96,49
2016,3,후암동,99,59,96,49
2016,3,중림동,106,56,96,49
2016,3,황학동,118,60,96,49
2016,3,동화동,96,48,96,49
2016,3,신당5동,99,52,96,49
2016,3,청구동,96,46,96,49
2016,3,약수동,100,53,96,49
2016,3,다산동,101,52,96,49
2016,3,신당동,117,51,96,49
2016,3,을지로동,153,61,96,49
2016,3,광희동,118,50,96,49
2016,3,장충동,112,55,96,49
2016,3,필동,120,53,96,49
2016,3,명동,130,53,96,49
2016,3,회현동,135,58,96,49
2016,3,소공동,119,62,96,49
2016,3,숭인2동,111,42,96,49
2016,3,숭인1동,101,51,96,49
2016,3,창신3동,93,54,96,49
2016,3,창신2동,127,60,96,49
2016,3,창신1동,110,51,96,49
2016,3,혜화동,95,51,96,49
2016,3,이화동,95,52,96,49
2016,3,종로5.6가동,130,58,96,49
2016,3,종로1.2.3.4가동,128,59,96,49
2016,3,가회동,98,56,96,49
2016,3,교남동,158,61,96,49
2016,3,무악동,104,63,96,49
2016,3,평창동,99,55,96,49
2016,3,부암동,90,54,96,49
2016,3,삼청동,78,53,96,49
2016,3,사직동,109,54,96,49
2016,3,청운효자동,91,56,96,49
2016,2,둔촌2동,92,45,95,48
2016,2,둔촌1동,116,56,95,48
2016,2,길동,89,44,95,48
2016,2,성내3동,96,43,95,48
2016,2,성내2동,88,45,95,48
2016,2,성내1동,94,45,95,48
2016,2,천호3동,95,45,95,48
2016,2,천호2동,88,47,95,48
2016,2,천호1동,86,47,95,48
2016,2,암사3동,83,50,95,48
2016,2,암사2동,93,45,95,48
2016,2,암사1동,88,45,95,48
2016,2,고덕2동,114,54,95,48
2016,2,고덕1동,91,49,95,48
2016,2,명일2동,98,47,95,48
2016,2,명일1동,96,46,95,48
2016,2,상일동,98,54,95,48
2016,2,강일동,54,37,95,48
2016,2,잠실7동,124,67,95,48
2016,2,잠실6동,84,52,95,48
2016,2,잠실4동,75,41,95,48
2016,2,잠실3동,93,63,95,48
2016,2,잠실2동,63,37,95,48
2016,2,잠실본동,92,46,95,48
2016,2,위례동,27,47,95,48
2016,2,장지동,80,43,95,48
2016,2,문정2동,61,39,95,48
2016,2,문정1동,88,47,95,48
2016,2,가락2동,96,46,95,48
2016,2,가락1동,114,64,95,48
2016,2,가락본동,87,43,95,48
2016,2,삼전동,89,44,95,48
2016,2,석촌동,99,45,95,48
2016,2,송파2동,89,45,95,48
2016,2,송파1동,97,45,95,48
2016,2,오금동,97,47,95,48
2016,2,오륜동,114,59,95,48
2016,2,방이2동,90,45,95,48
2016,2,방이1동,92,44,95,48
2016,2,마천2동,103,50,95,48
2016,2,마천1동,97,48,95,48
2016,2,거여2동,100,50,95,48
2016,2,거여1동,83,46,95,48
2016,2,풍납2동,99,49,95,48
2016,2,풍납1동,109,51,95,48
2016,2,수서동,98,51,95,48
2016,2,일원2동,99,52,95,48
2016,2,일원1동,97,49,95,48
2016,2,일원본동,95,47,95,48
2016,2,세곡동,51,50,95,48
2016,2,개포4동,102,46,95,48
2016,2,개포2동,103,50,95,48
2016,2,개포1동,104,52,95,48
2016,2,도곡2동,91,47,95,48
2016,2,도곡1동,94,46,95,48
2016,2,역삼2동,81,44,95,48
2016,2,역삼1동,77,43,95,48
2016,2,대치4동,75,44,95,48
2016,2,대치2동,98,47,95,48
2016,2,대치1동,90,49,95,48
2016,2,삼성2동,82,45,95,48
2016,2,삼성1동,88,53,95,48
2016,2,청담동,86,46,95,48
2016,2,압구정동,94,45,95,48
2016,2,논현2동,87,45,95,48
2016,2,논현1동,86,45,95,48
2016,2,신사동,84,46,95,48
2016,2,내곡동,96,56,95,48
2016,2,양재2동,100,44,95,48
2016,2,양재1동,90,47,95,48
2016,2,방배4동,104,48,95,48
2016,2,방배3동,111,48,95,48
2016,2,방배2동,93,49,95,48
2016,2,방배1동,94,48,95,48
2016,2,방배본동,99,47,95,48
2016,2,반포4동,115,59,95,48
2016,2,반포3동,105,55,95,48
2016,2,반포2동,103,58,95,48
2016,2,반포1동,90,42,95,48
2016,2,반포본동,112,56,95,48
2016,2,잠원동,97,46,95,48
2016,2,서초4동,94,46,95,48
2016,2,서초3동,100,47,95,48
2016,2,서초2동,90,44,95,48
2016,2,서초1동,103,48,95,48
2016,2,난곡동,100,56,95,48
2016,2,미성동,103,50,95,48
2016,2,삼성동,115,56,95,48
2016,2,대학동,85,48,95,48
2016,2,조원동,102,45,95,48
2016,2,난향동,80,49,95,48
2016,2,신림동,93,46,95,48
2016,2,신사동,91,47,95,48
2016,2,서림동,93,51,95,48
2016,2,신원동,92,51,95,48
2016,2,서원동,95,51,95,48
2016,2,남현동,94,50,95,48
2016,2,인헌동,94,49,95,48
2016,2,중앙동,100,48,95,48
2016,2,은천동,95,47,95,48
2016,2,청룡동,95,47,95,48
2016,2,낙성대동,81,48,95,48
2016,2,행운동,101,49,95,48
2016,2,성현동,90,45,95,48
2016,2,청림동,96,52,95,48
2016,2,보라매동,87,49,95,48
2016,2,신대방2동,96,49,95,48
2016,2,신대방1동,99,49,95,48
2016,2,대방동,95,48,95,48
2016,2,사당5동,97,49,95,48
2016,2,사당4동,96,48,95,48
2016,2,사당3동,99,49,95,48
2016,2,사당2동,95,50,95,48
2016,2,사당1동,92,47,95,48
2016,2,흑석동,102,55,95,48
2016,2,상도4동,99,49,95,48
2016,2,상도3동,96,51,95,48
2016,2,상도2동,107,54,95,48
2016,2,상도1동,90,51,95,48
2016,2,노량진2동,108,53,95,48
2016,2,노량진1동,105,56,95,48
2016,2,대림3동,90,44,95,48
2016,2,대림2동,87,42,95,48
2016,2,대림1동,106,45,95,48
2016,2,신길7동,106,49,95,48
2016,2,신길6동,106,46,95,48
2016,2,신길5동,99,47,95,48
2016,2,신길4동,99,48,95,48
2016,2,신길3동,120,54,95,48
2016,2,신길1동,108,50,95,48
2016,2,양평2동,91,48,95,48
2016,2,양평1동,104,47,95,48
2016,2,문래동,86,47,95,48
2016,2,도림동,98,49,95,48
2016,2,당산2동,86,48,95,48
2016,2,당산1동,96,45,95,48
2016,2,여의동,108,49,95,48
2016,2,영등포동,110,52,95,48
2016,2,영등포본동,85,51,95,48
2016,2,시흥5동,102,48,95,48
2016,2,시흥4동,98,45,95,48
2016,2,시흥3동,119,51,95,48
2016,2,시흥2동,85,49,95,48
2016,2,시흥1동,101,50,95,48
2016,2,독산4동,99,47,95,48
2016,2,독산3동,100,44,95,48
2016,2,독산2동,94,49,95,48
2016,2,독산1동,88,50,95,48
2016,2,가산동,67,44,95,48
2016,2,수궁동,94,50,95,48
2016,2,오류2동,80,49,95,48
2016,2,오류1동,103,52,95,48
2016,2,개봉3동,109,47,95,48
2016,2,개봉2동,98,50,95,48
2016,2,개봉1동,93,49,95,48
2016,2,고척2동,100,49,95,48
2016,2,고척1동,91,50,95,48
2016,2,가리봉동,110,48,95,48
2016,2,구로5동,80,45,95,48
2016,2,구로4동,96,46,95,48
2016,2,구로3동,72,46,95,48
2016,2,구로2동,102,48,95,48
2016,2,구로1동,107,48,95,48
2016,2,신도림동,70,46,95,48
2016,2,방화3동,94,49,95,48
2016,2,방화2동,82,49,95,48
2016,2,방화1동,85,47,95,48
2016,2,공항동,91,46,95,48
2016,2,우장산동,82,45,95,48
2016,2,발산1동,82,47,95,48
2016,2,가양3동,84,48,95,48
2016,2,가양2동,87,46,95,48
2016,2,가양1동,70,49,95,48
2016,2,화곡8동,83,47,95,48
2016,2,화곡6동,79,43,95,48
2016,2,화곡본동,100,48,95,48
2016,2,화곡4동,92,45,95,48
2016,2,화곡3동,84,46,95,48
2016,2,화곡2동,95,44,95,48
2016,2,화곡1동,94,45,95,48
2016,2,등촌3동,74,44,95,48
2016,2,등촌2동,94,45,95,48
2016,2,등촌1동,79,48,95,48
2016,2,염창동,92,48,95,48
2016,2,신정7동,90,46,95,48
2016,2,신정6동,73,45,95,48
2016,2,신정4동,88,44,95,48
2016,2,신정3동,90,47,95,48
2016,2,신정2동,89,46,95,48
2016,2,신정1동,101,48,95,48
2016,2,신월7동,89,45,95,48
2016,2,신월6동,123,53,95,48
2016,2,신월5동,94,48,95,48
2016,2,신월4동,88,47,95,48
2016,2,신월3동,107,45,95,48
2016,2,신월2동,100,48,95,48
2016,2,신월1동,98,45,95,48
2016,2,목5동,86,46,95,48
2016,2,목4동,87,45,95,48
2016,2,목3동,94,47,95,48
2016,2,목2동,92,48,95,48
2016,2,목1동,75,46,95,48
2016,2,상암동,56,41,95,48
2016,2,성산2동,89,52,95,48
2016,2,성산1동,85,45,95,48
2016,2,연남동,61,50,95,48
2016,2,망원2동,87,44,95,48
2016,2,망원1동,88,46,95,48
2016,2,합정동,83,47,95,48
2016,2,서교동,71,45,95,48
2016,2,서강동,72,44,95,48
2016,2,신수동,94,51,95,48
2016,2,염리동,104,53,95,48
2016,2,대흥동,103,50,95,48
2016,2,용강동,91,49,95,48
2016,2,도화동,97,50,95,48
2016,2,공덕동,104,51,95,48
2016,2,아현동,99,48,95,48
2016,2,북가좌2동,95,48,95,48
2016,2,북가좌1동,75,44,95,48
2016,2,남가좌2동,98,49,95,48
2016,2,남가좌1동,129,56,95,48
2016,2,홍은2동,104,51,95,48
2016,2,홍은1동,114,54,95,48
2016,2,홍제2동,106,54,95,48
2016,2,홍제3동,114,57,95,48
2016,2,홍제1동,100,55,95,48
2016,2,연희동,98,52,95,48
2016,2,신촌동,98,48,95,48
2016,2,충현동,109,54,95,48
2016,2,북아현동,124,61,95,48
2016,2,천연동,111,54,95,48
2016,2,진관동,62,44,95,48
2016,2,수색동,139,57,95,48
2016,2,증산동,100,49,95,48
2016,2,신사2동,95,48,95,48
2016,2,신사1동,91,46,95,48
2016,2,역촌동,84,47,95,48
2016,2,응암3동,105,51,95,48
2016,2,응암2동,86,56,95,48
2016,2,응암1동,98,49,95,48
2016,2,대조동,89,48,95,48
2016,2,구산동,88,49,95,48
2016,2,갈현2동,84,47,95,48
2016,2,갈현1동,92,47,95,48
2016,2,불광2동,97,51,95,48
2016,2,불광1동,97,50,95,48
2016,2,녹번동,95,52,95,48
2016,2,상계10동,87,48,95,48
2016,2,상계9동,97,49,95,48
2016,2,상계8동,96,57,95,48
2016,2,상계6.7동,92,45,95,48
2016,2,상계5동,97,45,95,48
2016,2,상계3.4동,105,49,95,48
2016,2,상계2동,80,43,95,48
2016,2,상계1동,79,45,95,48
2016,2,중계2.3동,84,49,95,48
2016,2,중계4동,84,45,95,48
2016,2,중계1동,84,48,95,48
2016,2,중계본동,80,45,95,48
2016,2,하계2동,104,55,95,48
2016,2,하계1동,89,50,95,48
2016,2,공릉2동,84,47,95,48
2016,2,공릉1동,96,49,95,48
2016,2,월계3동,87,46,95,48
2016,2,월계2동,88,50,95,48
2016,2,월계1동,92,51,95,48
2016,2,방학3동,90,52,95,48
2016,2,방학2동,90,46,95,48
2016,2,방학1동,86,43,95,48
2016,2,쌍문4동,89,46,95,48
2016,2,쌍문3동,91,48,95,48
2016,2,쌍문2동,84,47,95,48
2016,2,쌍문1동,90,45,95,48
2016,2,도봉2동,92,47,95,48
2016,2,도봉1동,99,49,95,48
2016,2,창5동,86,44,95,48
2016,2,창4동,96,46,95,48
2016,2,창3동,93,48,95,48
2016,2,창2동,89,49,95,48
2016,2,창1동,87,45,95,48
2016,2,인수동,89,47,95,48
2016,2,우이동,98,48,95,48
2016,2,수유3동,91,45,95,48
2016,2,수유2동,91,47,95,48
2016,2,수유1동,104,50,95,48
2016,2,번3동,91,47,95,48
2016,2,번2동,97,49,95,48
2016,2,번1동,91,43,95,48
2016,2,삼각산동,76,47,95,48
2016,2,송천동,101,51,95,48
2016,2,송중동,89,48,95,48
2016,2,미아동,92,45,95,48
2016,2,삼양동,99,48,95,48
2016,2,석관동,105,50,95,48
2016,2,장위3동,112,57,95,48
2016,2,장위2동,123,50,95,48
2016,2,장위1동,112,49,95,48
2016,2,월곡2동,90,51,95,48
2016,2,월곡1동,105,48,95,48
2016,2,종암동,101,53,95,48
2016,2,길음2동,80,54,95,48
2016,2,길음1동,107,52,95,48
2016,2,정릉4동,94,54,95,48
2016,2,정릉3동,108,55,95,48
2016,2,정릉2동,104,59,95,48
2016,2,정릉1동,95,49,95,48
2016,2,보문동,103,48,95,48
2016,2,안암동,91,51,95,48
2016,2,돈암2동,101,46,95,48
2016,2,돈암1동,100,47,95,48
2016,2,동선동,90,47,95,48
2016,2,삼선동,93,52,95,48
2016,2,성북동,103,64,95,48
2016,2,신내2동,83,46,95,48
2016,2,신내1동,85,46,95,48
2016,2,망우3동,94,44,95,48
2016,2,망우본동,100,46,95,48
2016,2,묵2동,94,47,95,48
2016,2,묵1동,87,48,95,48
2016,2,중화2동,101,46,95,48
2016,2,중화1동,97,48,95,48
2016,2,상봉2동,96,45,95,48
2016,2,상봉1동,78,48,95,48
2016,2,면목3.8동,93,46,95,48
2016,2,면목7동,102,47,95,48
2016,2,면목본동,93,46,95,48
2016,2,면목5동,97,47,95,48
2016,2,면목4동,92,47,95,48
2016,2,면목2동,98,45,95,48
2016,2,이문2동,101,51,95,48
2016,2,이문1동,103,51,95,48
2016,2,휘경2동,86,49,95,48
2016,2,휘경1동,98,49,95,48
2016,2,회기동,89,46,95,48
2016,2,청량리동,133,54,95,48
2016,2,장안2동,94,44,95,48
2016,2,장안1동,98,44,95,48
2016,2,답십리2동,104,52,95,48
2016,2,답십리1동,93,51,95,48
2016,2,전농2동,107,48,95,48
2016,2,전농1동,104,53,95,48
2016,2,제기동,126,57,95,48
2016,2,용신동,104,46,95,48
2016,2,구의3동,99,51,95,48
2016,2,구의2동,98,53,95,48
2016,2,구의1동,96,47,95,48
2016,2,자양4동,91,48,95,48
2016,2,자양3동,83,47,95,48
2016,2,자양2동,97,46,95,48
2016,2,자양1동,97,47,95,48
2016,2,광장동,82,51,95,48
2016,2,능동,90,50,95,48
2016,2,중곡4동,97,48,95,48
2016,2,중곡3동,94,46,95,48
2016,2,중곡2동,91,46,95,48
2016,2,중곡1동,99,47,95,48
2016,2,군자동,95,49,95,48
2016,2,화양동,82,47,95,48
2016,2,용답동,115,49,95,48
2016,2,송정동,105,47,95,48
2016,2,성수2가3동,85,51,95,48
2016,2,성수2가1동,96,48,95,48
2016,2,성수1가2동,85,50,95,48
2016,2,성수1가1동,106,49,95,48
2016,2,옥수동,88,50,95,48
2016,2,금호4가동,113,53,95,48
2016,2,금호2.3가동,108,56,95,48
2016,2,금호1가동,103,51,95,48
2016,2,응봉동,110,50,95,48
2016,2,행당2동,80,50,95,48
2016,2,행당1동,85,50,95,48
2016,2,사근동,84,51,95,48
2016,2,마장동,114,50,95,48
2016,2,왕십리도선동,90,50,95,48
2016,2,왕십리2동,90,52,95,48
2016,2,보광동,95,53,95,48
2016,2,서빙고동,116,57,95,48
2016,2,한남동,93,50,95,48
2016,2,이태원2동,72,52,95,48
2016,2,이태원1동,111,58,95,48
2016,2,이촌2동,121,67,95,48
2016,2,이촌1동,125,60,95,48
2016,2,한강로동,115,50,95,48
2016,2,용문동,100,51,95,48
2016,2,효창동,95,57,95,48
2016,2,원효로2동,107,47,95,48
2016,2,원효로1동,105,49,95,48
2016,2,청파동,101,50,95,48
2016,2,남영동,106,53,95,48
2016,2,용산2가동,87,48,95,48
2016,2,후암동,99,59,95,48
2016,2,중림동,107,56,95,48
2016,2,황학동,118,60,95,48
2016,2,동화동,95,48,95,48
2016,2,신당5동,100,51,95,48
2016,2,청구동,96,46,95,48
2016,2,약수동,100,52,95,48
2016,2,다산동,100,52,95,48
2016,2,신당동,117,51,95,48
2016,2,을지로동,151,61,95,48
2016,2,광희동,118,50,95,48
2016,2,장충동,111,55,95,48
2016,2,필동,119,52,95,48
2016,2,명동,129,53,95,48
2016,2,회현동,135,58,95,48
2016,2,소공동,119,62,95,48
2016,2,숭인2동,110,42,95,48
2016,2,숭인1동,99,51,95,48
2016,2,창신3동,96,53,95,48
2016,2,창신2동,125,60,95,48
2016,2,창신1동,110,50,95,48
2016,2,혜화동,96,51,95,48
2016,2,이화동,94,52,95,48
2016,2,종로5.6가동,129,57,95,48
2016,2,종로1.2.3.4가동,127,59,95,48
2016,2,가회동,96,56,95,48
2016,2,교남동,158,61,95,48
2016,2,무악동,104,63,95,48
2016,2,평창동,98,55,95,48
2016,2,부암동,90,54,95,48
2016,2,삼청동,78,52,95,48
2016,2,사직동,110,54,95,48
2016,2,청운효자동,89,56,95,48
2016,1,둔촌2동,92,44,96,48
2016,1,둔촌1동,114,55,96,48
2016,1,길동,90,43,96,48
2016,1,성내3동,96,42,96,48
2016,1,성내2동,89,44,96,48
2016,1,성내1동,94,45,96,48
2016,1,천호3동,95,45,96,48
2016,1,천호2동,88,46,96,48
2016,1,천호1동,86,47,96,48
2016,1,암사3동,83,49,96,48
2016,1,암사2동,93,45,96,48
2016,1,암사1동,89,45,96,48
2016,1,고덕2동,113,53,96,48
2016,1,고덕1동,91,49,96,48
2016,1,명일2동,98,46,96,48
2016,1,명일1동,95,45,96,48
2016,1,상일동,98,52,96,48
2016,1,강일동,53,37,96,48
2016,1,잠실7동,125,65,96,48
2016,1,잠실6동,85,52,96,48
2016,1,잠실4동,75,40,96,48
2016,1,잠실3동,93,63,96,48
2016,1,잠실2동,63,36,96,48
2016,1,잠실본동,93,46,96,48
2016,1,위례동,33,49,96,48
2016,1,장지동,80,43,96,48
2016,1,문정2동,62,38,96,48
2016,1,문정1동,87,47,96,48
2016,1,가락2동,96,45,96,48
2016,1,가락1동,118,64,96,48
2016,1,가락본동,86,43,96,48
2016,1,삼전동,89,43,96,48
2016,1,석촌동,99,44,96,48
2016,1,송파2동,88,44,96,48
2016,1,송파1동,96,44,96,48
2016,1,오금동,96,46,96,48
2016,1,오륜동,114,57,96,48
2016,1,방이2동,91,45,96,48
2016,1,방이1동,91,44,96,48
2016,1,마천2동,104,49,96,48
2016,1,마천1동,97,48,96,48
2016,1,거여2동,102,48,96,48
2016,1,거여1동,85,46,96,48
2016,1,풍납2동,98,49,96,48
2016,1,풍납1동,107,50,96,48
2016,1,수서동,98,51,96,48
2016,1,일원2동,98,52,96,48
2016,1,일원1동,97,48,96,48
2016,1,일원본동,93,46,96,48
2016,1,세곡동,51,52,96,48
2016,1,개포4동,101,45,96,48
2016,1,개포2동,102,50,96,48
2016,1,개포1동,106,49,96,48
2016,1,도곡2동,91,46,96,48
2016,1,도곡1동,95,46,96,48
2016,1,역삼2동,81,43,96,48
2016,1,역삼1동,78,42,96,48
2016,1,대치4동,75,43,96,48
2016,1,대치2동,97,47,96,48
2016,1,대치1동,91,49,96,48
2016,1,삼성2동,82,45,96,48
2016,1,삼성1동,88,52,96,48
2016,1,청담동,86,45,96,48
2016,1,압구정동,93,45,96,48
2016,1,논현2동,87,45,96,48
2016,1,논현1동,87,44,96,48
2016,1,신사동,83,46,96,48
2016,1,내곡동,97,56,96,48
2016,1,양재2동,100,44,96,48
2016,1,양재1동,90,47,96,48
2016,1,방배4동,104,47,96,48
2016,1,방배3동,111,47,96,48
2016,1,방배2동,92,49,96,48
2016,1,방배1동,95,48,96,48
2016,1,방배본동,98,46,96,48
2016,1,반포4동,114,59,96,48
2016,1,반포3동,104,54,96,48
2016,1,반포2동,102,57,96,48
2016,1,반포1동,89,42,96,48
2016,1,반포본동,115,55,96,48
2016,1,잠원동,97,46,96,48
2016,1,서초4동,94,45,96,48
2016,1,서초3동,100,47,96,48
2016,1,서초2동,90,44,96,48
2016,1,서초1동,103,48,96,48
2016,1,난곡동,101,56,96,48
2016,1,미성동,102,50,96,48
2016,1,삼성동,116,55,96,48
2016,1,대학동,84,48,96,48
2016,1,조원동,102,45,96,48
2016,1,난향동,80,49,96,48
2016,1,신림동,93,45,96,48
2016,1,신사동,91,47,96,48
2016,1,서림동,93,51,96,48
2016,1,신원동,94,50,96,48
2016,1,서원동,95,51,96,48
2016,1,남현동,95,49,96,48
2016,1,인헌동,92,48,96,48
2016,1,중앙동,100,47,96,48
