"년도" "자치구명" "동" "사업체수" "총종사자수" "총여성종사자수" "농업.임업.및.어업" "농업.임업.및.어업(여성)" "광업" "광업(여성)" "제조업" "제조업(여성)" "전기.가스.증기.및.공기조절.공급업" "전기.가스.증기.및.공기조절.공급업(여성)" "수도.하수.및.폐기물.처리.원료.재생업" "수도.하수.및.폐기물.처리.원료.재생업(여성)" "건설업" "건설업(여성)" "도매.및.소매업" "도매.및.소매업(여성)" "운수.및.창고업" "운수.및.창고업(여성)" "숙박.및.음식점업" "숙박.및.음식점업(여성)" "정보통신업" "정보통신업(여성)" "금융.및.보험업" "금융.및.보험업(여성)" "부동산업" "부동산업(여성)" "전문.과학.및.기술.서비스업" "전문.과학.및.기술.서비스업(여성)" "사업시설.관리.사업.지원.및.임대.서비스업" "사업시설.관리.사업.지원.및.임대.서비스업(여성)" "공공행정.국방.및.사회보장.행정" "공공행정.국방.및.사회보장.행정(여성)" "교육.서비스업" "교육.서비스업(여성)" "보건업.및.사회복지.서비스업" "보건업.및.사회복지.서비스업(여성)" "예술.스포츠.및.여가관련.서비스업" "예술.스포츠.및.여가관련.서비스업(여성)" "협회.및.단체.수리.및.기타.개인.서비스업" "협회.및.단체.수리.및.기타.개인.서비스업(여성)"
"639" "2016" "서대문구" "북아현동" 790 2099 1065 0 0 0 0 305 187 0 0 0 0 42 6 377 164 122 5 228 143 12 4 35 23 197 104 44 26 30 10 50 20 281 135 193 148 35 15 148 75
"640" "2016" "서대문구" "신촌동" 3642 37929 22571 0 0 0 0 215 108 0 0 0 0 67 16 2914 1750 200 29 6553 3702 784 301 296 155 492 167 2211 1377 923 562 259 141 9081 4661 12064 8450 465 203 1405 949
"641" "2016" "서대문구" "연희동" 2248 11127 5010 0 0 0 0 372 148 0 0 6 0 1194 172 2016 894 529 32 1466 859 252 85 129 67 263 92 425 149 445 189 1262 498 1144 757 826 662 267 140 531 266
"642" "2016" "서대문구" "천연동" 922 2835 1485 0 0 0 0 148 64 0 0 0 0 44 16 497 224 129 11 373 247 52 20 38 18 107 48 28 16 106 51 146 34 448 269 429 343 65 29 225 95
"643" "2016" "서대문구" "충현동" 1812 25628 10109 0 0 0 0 201 52 245 74 41 2 1845 107 3687 1502 556 125 1269 779 1325 468 3444 1629 360 106 2373 1033 4348 1615 2973 976 1778 945 497 397 135 67 551 232
"644" "2016" "서대문구" "홍은1동" 981 2470 1272 0 0 0 0 93 36 49 40 4 0 77 18 458 226 256 23 267 182 65 21 32 16 120 43 43 15 20 9 84 14 213 164 372 315 92 35 225 115
"645" "2016" "서대문구" "홍은2동" 1168 5372 2438 0 0 0 0 189 62 0 0 19 1 156 34 573 271 709 30 963 481 23 10 34 16 185 44 30 8 36 15 59 19 1440 831 555 437 107 43 294 136
"646" "2016" "서대문구" "홍제1동" 1119 4489 2319 0 0 0 0 199 123 0 0 0 0 633 144 724 440 228 14 432 268 55 19 116 58 252 74 129 44 38 19 50 13 766 483 478 395 67 35 322 190
"647" "2016" "서대문구" "홍제2동" 590 1677 895 0 0 0 0 93 40 158 28 0 0 47 6 225 117 79 4 245 157 14 4 36 21 105 58 56 31 15 6 22 12 139 106 202 166 46 18 195 121
"648" "2016" "서대문구" "홍제3동" 1255 3790 2006 0 0 0 0 170 80 0 0 0 0 132 30 686 350 180 10 593 365 105 50 70 32 109 38 33 16 257 70 164 78 462 342 455 348 71 35 303 162
"649" "2016" "서초구" "내곡동" 667 9411 2687 2 1 0 0 48 12 0 0 0 0 3794 606 1007 335 694 36 290 201 84 35 19 7 87 40 335 60 714 174 1147 340 250 196 744 569 32 13 164 62
"650" "2016" "서초구" "반포1동" 1517 8836 4156 0 0 0 0 103 44 0 0 0 0 1037 198 1481 621 49 15 837 490 602 223 335 151 575 220 1282 538 426 198 24 13 673 475 724 598 234 107 454 265
"651" "2016" "서초구" "반포2동" 452 2841 1481 0 0 0 0 10 6 0 0 2 0 264 35 231 139 33 6 187 130 74 16 104 63 452 229 62 19 69 34 204 30 591 427 192 180 152 64 214 103
"652" "2016" "서초구" "반포3동" 922 7073 3705 0 0 0 0 37 18 5 0 0 0 770 39 934 466 36 2 1150 650 30 13 144 74 1002 487 196 98 804 484 15 8 698 485 818 654 126 58 308 169
"653" "2016" "서초구" "반포4동" 3594 32423 15991 0 0 0 0 185 96 2 0 60 2 2601 166 7281 4177 2862 362 5121 2825 913 268 532 243 658 206 2100 908 1318 715 273 97 2012 1285 4795 3661 752 463 958 517
"654" "2016" "서초구" "반포본동" 677 2727 1498 0 0 0 0 31 15 0 0 0 0 15 2 498 288 4 0 330 205 183 42 63 30 317 148 55 39 55 20 92 29 876 537 76 62 29 14 103 67
"655" "2016" "서초구" "방배1동" 1767 14930 6352 0 0 0 0 208 82 0 0 8 2 3824 424 2071 784 70 8 1030 616 696 256 559 191 401 141 1421 599 2798 2119 15 10 446 309 429 315 227 95 727 401
"656" "2016" "서초구" "방배2동" 1957 17422 7749 0 0 0 0 177 65 0 0 0 0 2299 331 2892 1273 1185 137 1636 985 885 204 1105 746 492 171 999 342 2914 2232 625 165 670 381 459 385 154 81 930 251
"657" "2016" "서초구" "방배3동" 1222 13934 4542 0 0 0 0 121 47 6 0 27 5 3902 375 1690 638 398 50 413 269 984 259 424 156 526 158 1109 263 1061 386 113 45 1406 812 866 702 66 26 822 351
"658" "2016" "서초구" "방배4동" 2384 14073 6199 0 0 0 0 394 174 0 0 1 1 1542 263 2696 1106 308 101 845 502 1206 446 621 307 816 282 1710 699 1441 771 23 14 974 528 789 651 212 102 495 252
"659" "2016" "서초구" "방배본동" 1670 10580 4697 0 0 0 0 152 54 0 0 0 0 522 118 1943 729 166 30 1091 595 901 224 215 87 600 171 1604 632 1989 1179 48 10 364 262 347 280 201 86 437 240
"660" "2016" "서초구" "서초1동" 3626 29810 11754 0 0 0 0 639 300 1 0 0 0 3324 500 5720 1692 400 108 1781 1070 2643 733 1347 749 1027 286 4817 1836 3736 2135 82 17 1731 824 1216 963 259 111 1087 430
"661" "2016" "서초구" "서초2동" 4406 48060 18861 4 1 0 0 753 420 120 25 36 5 5276 422 6286 2517 784 267 2740 1664 4717 1397 8936 3922 1973 658 5318 2146 4641 1768 1719 875 2003 1207 1106 818 395 174 1253 575
"662" "2016" "서초구" "서초3동" 7466 74335 28598 2 1 0 0 1134 541 1 0 29 2 7405 564 9476 3654 1285 204 4734 2979 8195 2194 2417 1144 2454 817 15934 6111 6734 3728 6204 2179 2946 1766 1214 881 2000 1005 2171 828
"663" "2016" "서초구" "서초4동" 2916 27163 13618 0 0 0 0 162 62 0 0 0 0 2655 145 5125 2346 167 51 3387 1890 626 226 852 415 1129 404 3701 1608 3551 2358 24 10 2155 1461 2692 2136 250 90 687 416
"664" "2016" "서초구" "양재1동" 3631 46647 15690 0 0 0 0 850 298 8 2 53 6 9854 871 4883 1969 585 80 2273 1380 3330 896 424 187 1908 633 11141 3397 6386 3268 536 238 1563 953 1235 913 236 107 1382 492
"665" "2016" "서초구" "양재2동" 5257 50006 15658 7 3 0 0 949 317 1 0 13 3 7648 1160 10732 3930 891 185 2434 1418 3690 993 469 184 1325 368 14120 3143 5185 2663 36 5 644 443 382 308 350 163 1130 372
"666" "2016" "서초구" "잠원동" 2273 16956 6749 0 0 5 1 645 392 0 0 4 1 3769 328 2866 1355 239 67 1924 1091 1850 674 313 128 804 220 1817 757 597 330 20 12 677 477 757 593 256 110 413 213
"667" "2016" "성동구" "금호1가동" 535 1685 919 0 0 0 0 161 69 0 0 0 0 49 9 217 112 147 1 158 99 5 1 30 13 110 51 93 64 29 16 50 15 242 176 207 187 52 30 135 76
"668" "2016" "성동구" "금호2.3가동" 1008 2758 1535 0 0 0 0 284 182 0 0 0 0 149 17 402 226 196 20 437 277 9 6 48 22 175 66 46 20 22 4 51 14 153 121 470 382 81 39 235 139
"669" "2016" "성동구" "금호4가동" 617 1786 956 0 0 0 0 137 56 0 0 2 0 85 11 345 179 91 9 230 136 4 0 56 25 130 54 34 16 4 1 19 11 218 164 236 183 46 28 149 83
"670" "2016" "성동구" "마장동" 3238 11683 4006 0 0 0 0 1009 451 77 22 21 3 303 55 5198 1370 947 102 620 424 87 24 146 79 250 83 338 119 1230 453 184 19 339 279 410 333 111 43 413 147
"671" "2016" "성동구" "사근동" 1088 11474 5792 0 0 0 0 171 80 0 0 4 0 24 7 539 271 102 14 1942 1053 102 28 39 18 102 33 544 340 55 24 59 10 5363 2401 2001 1288 167 64 260 161
"672" "2016" "성동구" "성수1가1동" 1546 7815 3101 0 0 0 0 2326 718 114 13 0 0 150 42 1462 700 224 35 364 222 481 140 75 42 245 80 577 228 165 84 18 10 468 355 171 141 720 183 255 108
"673" "2016" "성동구" "성수1가2동" 2198 17103 6376 0 0 0 0 2906 954 5 0 61 9 908 182 3381 1305 1339 100 845 525 1958 476 348 102 666 185 1225 407 2024 1464 33 12 407 268 215 178 73 31 709 178
"674" "2016" "성동구" "성수2가1동" 2626 18337 6722 0 0 0 0 4506 1373 0 0 0 0 526 101 4644 1946 545 118 855 534 2009 508 321 188 267 92 1341 387 1201 724 807 22 458 311 204 178 113 49 540 191
"675" "2016" "성동구" "성수2가3동" 5056 45871 16505 0 0 0 0 12294 4204 0 0 34 6 2076 401 8530 3143 1680 372 1421 897 3170 852 736 386 2112 845 4786 1415 5481 2842 62 12 448 279 404 326 195 86 2442 439
"676" "2016" "성동구" "송정동" 695 2453 1065 0 0 0 0 584 225 0 0 4 0 137 22 366 132 127 7 153 97 3 1 5 0 41 12 292 173 10 1 294 133 68 56 158 105 16 5 195 96
"677" "2016" "성동구" "옥수동" 825 3046 1690 0 0 0 0 207 100 0 0 0 0 92 16 506 265 85 11 399 227 54 23 37 21 320 112 64 22 130 64 51 14 518 413 247 207 87 44 249 151
"678" "2016" "성동구" "왕십리2동" 780 2440 1386 0 0 0 0 538 293 0 0 0 0 125 28 391 233 104 4 185 116 26 15 56 27 170 63 40 23 62 51 24 12 186 141 222 193 37 9 274 178
"679" "2016" "성동구" "왕십리도선동" 1906 11693 6295 0 0 0 0 1119 578 3 1 20 2 671 74 1454 666 228 31 1063 651 161 52 1202 927 914 252 225 115 2274 1244 91 13 618 449 1121 964 121 58 408 218
"680" "2016" "성동구" "용답동" 2055 15156 5695 0 0 0 0 1291 631 281 26 240 31 337 57 2693 902 2040 181 695 457 165 49 666 398 250 95 571 212 4351 1938 51 16 218 125 424 316 114 44 769 217
"681" "2016" "성동구" "응봉동" 375 1037 537 0 0 0 0 21 10 0 0 2 0 55 9 100 52 122 8 91 62 3 1 8 3 132 36 4 2 0 0 45 13 250 196 114 99 21 7 69 39
"682" "2016" "성동구" "행당1동" 1451 8783 4403 0 0 0 0 298 149 174 42 0 0 311 79 1565 922 211 31 1410 818 270 130 134 81 253 85 200 90 74 23 2140 830 364 219 559 452 304 166 516 286
"683" "2016" "성동구" "행당2동" 582 1927 1140 0 0 0 0 27 15 0 0 0 0 55 12 301 169 122 5 205 124 1 1 43 23 169 65 15 7 7 2 54 19 519 396 220 197 47 16 142 89
"684" "2016" "성북구" "길음1동" 968 3525 2273 0 0 0 0 104 52 0 0 0 0 20 4 561 312 35 5 616 406 1 0 87 47 245 117 15 4 15 9 70 15 750 544 635 545 70 31 301 182
"685" "2016" "성북구" "길음2동" 1296 4987 2879 0 0 0 0 70 24 0 0 0 0 63 15 1645 1012 254 13 929 681 206 59 28 12 154 53 100 52 136 41 21 11 223 147 669 510 136 82 353 167
"686" "2016" "성북구" "돈암1동" 394 1788 932 0 0 0 0 51 20 0 0 0 0 202 5 133 61 106 5 97 66 1 0 13 7 106 38 7 4 168 159 18 8 592 347 178 151 23 12 93 49
"687" "2016" "성북구" "돈암2동" 398 2168 1371 0 0 0 0 6 4 0 0 0 0 13 6 134 77 90 3 78 45 25 12 52 31 242 59 8 3 701 550 68 19 397 304 165 155 41 21 148 82
"688" "2016" "성북구" "동선동" 1936 10556 5446 0 0 0 0 153 69 0 0 2 0 1087 80 1397 814 266 26 2094 1200 468 164 119 66 288 99 213 105 403 221 32 14 2355 1440 636 535 297 134 746 479
"689" "2016" "성북구" "보문동" 1303 5195 2513 0 0 0 0 757 394 0 0 14 2 325 44 1126 556 339 46 393 242 47 21 99 50 108 43 126 56 653 307 119 30 281 179 522 406 28 12 258 125
"690" "2016" "성북구" "삼선동" 1849 10526 5320 0 0 0 0 338 203 0 0 3 1 177 36 1543 853 177 12 1014 622 104 34 147 79 167 62 303 151 1055 604 2569 974 1736 845 576 491 193 94 424 259
"691" "2016" "성북구" "석관동" 2163 9539 4313 0 0 0 0 1116 683 0 0 103 8 620 116 1634 687 823 39 946 591 35 15 84 45 259 95 74 27 958 271 69 22 1622 959 433 355 202 81 561 319
"692" "2016" "성북구" "성북동" 1107 5286 2759 0 0 0 0 108 61 3 0 0 0 165 33 975 452 176 73 867 532 419 134 120 90 150 69 379 152 130 72 54 18 751 488 339 260 154 89 496 236
"693" "2016" "성북구" "안암동" 1462 12928 6014 0 0 0 0 431 148 0 0 0 0 189 40 1303 602 136 9 1614 891 207 84 93 55 152 68 352 138 346 201 20 13 4769 1564 2747 1939 148 58 421 204
"694" "2016" "성북구" "월곡1동" 1376 5062 2557 0 0 0 0 738 371 0 0 20 6 251 59 850 376 264 8 475 301 60 20 156 82 160 83 308 100 50 9 80 15 538 398 564 447 79 35 469 247
"695" "2016" "성북구" "월곡2동" 1594 7909 4096 0 0 0 0 987 514 1 0 3 1 100 14 1093 563 203 16 970 595 114 46 69 38 178 73 1183 292 133 56 24 13 1304 831 1002 785 184 90 361 169
"696" "2016" "성북구" "장위1동" 1028 2643 1436 0 0 0 0 805 483 0 0 0 0 94 15 409 200 242 4 229 144 0 0 35 18 52 25 5 2 11 5 25 16 200 155 179 156 39 14 318 199
"697" "2016" "성북구" "장위2동" 1606 5015 2455 0 0 0 0 1493 867 0 0 0 0 156 28 784 333 428 19 474 306 22 9 66 38 83 40 58 24 402 165 76 15 240 174 339 263 49 16 345 158
"698" "2016" "성북구" "장위3동" 804 3480 1417 0 0 0 0 769 434 0 0 25 3 138 19 535 255 905 32 189 125 3 1 7 5 58 14 12 6 27 3 55 12 324 228 176 148 60 27 197 105
"699" "2016" "성북구" "정릉1동" 732 2053 1032 0 0 0 0 158 86 0 0 6 0 125 19 347 134 150 7 289 172 3 1 24 11 127 45 31 14 8 1 60 15 125 86 404 354 48 16 148 71
"700" "2016" "성북구" "정릉2동" 900 2871 1360 0 0 0 0 111 49 0 0 0 0 179 21 526 222 409 20 360 198 20 10 43 21 136 53 9 3 10 0 49 15 269 202 490 418 81 36 179 92
"701" "2016" "성북구" "정릉3동" 667 4319 1893 0 0 0 0 98 36 0 0 0 0 20 3 243 96 383 13 444 263 27 7 13 7 36 18 74 25 123 85 23 11 2292 982 223 190 59 17 261 140
"702" "2016" "성북구" "정릉4동" 929 4283 1649 0 0 0 0 116 63 48 5 0 0 104 20 311 133 1140 37 374 236 38 17 40 18 120 39 24 2 67 15 65 16 1016 484 455 388 117 49 248 127
"703" "2016" "성북구" "종암동" 2048 7309 3640 0 0 0 0 1053 538 0 0 0 0 301 37 950 432 308 14 868 518 44 20 288 167 293 118 44 12 115 27 605 102 853 617 888 739 222 84 477 215
"704" "2016" "송파구" "가락1동" 2865 10639 3125 5 2 0 0 39 15 0 0 29 2 4 2 8853 2325 45 11 295 214 10 3 67 33 381 76 83 50 534 267 43 4 0 0 67 58 0 0 184 63
"705" "2016" "송파구" "가락2동" 1909 10539 4602 0 0 0 0 341 165 0 0 33 4 1312 292 2263 996 285 31 819 496 402 114 175 79 564 261 784 160 679 255 452 67 863 640 760 627 217 100 590 315
"706" "2016" "송파구" "가락본동" 3598 28777 11826 0 0 0 0 1062 593 7 0 108 9 4291 545 5402 2317 340 55 2013 1264 2197 683 596 345 1127 337 2749 771 3804 1871 987 296 1120 820 1821 1391 451 205 702 324
"707" "2016" "송파구" "거여1동" 881 3041 1444 0 0 0 0 126 58 4 1 2 0 203 44 852 379 233 19 291 167 36 12 0 0 103 43 105 39 144 39 15 8 301 180 373 333 62 25 191 97
"708" "2016" "송파구" "거여2동" 951 4152 1883 0 0 0 0 135 73 0 0 0 0 122 24 351 183 760 38 344 237 9 5 49 28 153 63 500 17 102 67 83 15 330 260 922 719 99 49 193 105
"709" "2016" "송파구" "마천1동" 948 2165 999 0 0 0 0 143 77 0 0 0 0 46 11 339 144 483 45 235 157 5 5 8 4 101 41 4 2 26 9 48 5 188 146 257 198 88 51 194 104
"710" "2016" "송파구" "마천2동" 1373 4414 2028 0 0 0 0 347 148 0 0 0 0 158 33 884 401 745 39 414 278 71 20 90 41 111 42 121 52 19 7 201 17 189 141 678 577 55 25 331 207
"711" "2016" "송파구" "문정1동" 1381 8917 3535 0 0 1 0 326 97 0 0 8 1 1255 259 1619 763 799 31 531 332 151 53 51 26 602 228 397 109 1995 941 14 8 369 222 352 275 112 49 335 141
"712" "2016" "송파구" "문정2동" 3823 24211 7759 0 0 0 0 965 227 0 0 117 28 3375 444 5273 2254 1665 201 1467 930 1421 346 241 117 1516 469 4496 1111 2332 1033 410 13 209 145 206 162 135 66 383 213
"713" "2016" "송파구" "방이1동" 1326 12889 4110 0 0 0 0 605 306 0 0 0 0 4597 302 1685 811 210 10 999 591 63 18 72 25 590 200 839 173 977 295 75 14 1193 772 267 224 179 83 538 286
"714" "2016" "송파구" "방이2동" 2969 22135 9423 0 0 0 0 697 300 1 0 0 0 2142 316 3907 1327 457 61 2726 1513 1450 375 586 252 655 233 1715 564 4393 2431 19 11 661 381 770 630 233 109 1723 920
"715" "2016" "송파구" "삼전동" 2050 14868 4510 159 25 0 0 525 325 0 0 42 4 5033 191 1829 789 528 22 1126 695 218 72 73 39 478 175 545 157 1636 359 109 35 982 653 681 556 212 88 692 325
"716" "2016" "송파구" "석촌동" 2663 13767 5682 113 17 6 0 592 247 0 0 0 0 2864 363 2003 818 314 15 1243 747 300 84 538 407 476 168 1311 345 1254 757 34 14 682 505 925 720 237 119 875 356
"717" "2016" "송파구" "송파1동" 2487 13710 5174 0 0 0 0 267 99 0 0 87 37 4684 926 1620 635 616 65 957 573 529 177 188 102 426 163 891 320 822 335 17 6 676 470 1162 873 187 84 581 309
"718" "2016" "송파구" "송파2동" 936 6088 2368 0 0 0 0 78 22 0 0 0 0 549 76 1556 424 97 8 387 241 54 13 52 37 274 75 1149 310 259 189 18 8 1010 616 189 154 77 32 339 163
"719" "2016" "송파구" "오금동" 2427 16661 6518 0 0 0 0 954 382 0 0 14 2 1927 248 2937 1239 1041 57 954 605 739 132 94 52 447 140 983 247 3643 1596 49 14 1326 888 597 503 305 141 651 272
"720" "2016" "송파구" "오륜동" 516 4514 2107 6 0 0 0 9 5 0 0 3 0 60 14 374 232 27 7 585 330 60 24 112 65 137 54 31 15 320 93 263 97 1146 586 98 67 1063 418 220 100
"721" "2016" "송파구" "위례동" 329 2815 890 0 0 0 0 3 2 0 0 58 3 0 0 171 101 1501 58 374 211 0 0 29 15 145 77 6 2 0 0 11 4 346 277 80 73 13 9 78 58
"722" "2016" "송파구" "잠실2동" 821 4616 2461 0 0 0 0 11 2 0 0 0 0 66 16 673 378 234 14 459 296 12 7 115 62 289 130 29 14 26 10 208 83 1028 787 352 299 783 157 331 206
"723" "2016" "송파구" "잠실3동" 1580 10198 5971 0 0 0 0 27 13 0 0 0 0 46 15 3009 1995 88 3 2521 1382 15 6 272 165 369 170 46 24 12 8 99 11 599 407 373 311 2325 1180 397 281
"724" "2016" "송파구" "잠실4동" 503 2071 1290 0 0 0 0 20 13 0 0 34 4 57 6 256 159 68 0 256 170 16 10 54 25 258 100 23 10 0 0 45 11 508 400 292 267 27 12 157 103
"725" "2016" "송파구" "잠실6동" 2493 39676 15099 1 0 0 0 337 52 12 2 0 0 4029 577 5032 2533 851 77 3116 1809 11725 2966 3924 1861 1075 385 2951 1206 2137 1021 1834 884 434 343 802 591 322 208 1094 584
"726" "2016" "송파구" "잠실7동" 199 1194 656 0 0 0 0 5 2 0 0 0 0 108 14 104 57 22 4 59 32 3 2 43 31 89 20 2 0 160 122 11 6 410 284 23 19 16 8 139 55
"727" "2016" "송파구" "잠실본동" 3149 22442 9463 0 0 0 0 377 128 1 0 4 0 3479 305 2973 1325 334 39 3381 1811 1047 257 470 239 1195 417 1910 461 3761 2242 47 22 862 560 1049 838 619 277 933 542
"728" "2016" "송파구" "장지동" 1426 10324 3724 0 0 0 0 155 54 0 0 32 5 735 222 896 323 2324 99 563 343 146 89 43 24 1638 706 1019 159 480 218 94 23 1015 673 575 500 176 78 433 208
"729" "2016" "송파구" "풍납1동" 770 2443 1335 0 0 0 0 312 196 0 0 0 0 90 17 375 172 290 9 249 164 8 6 172 147 78 36 35 12 85 64 15 6 189 149 256 215 47 17 242 125
"730" "2016" "송파구" "풍납2동" 1182 15395 9100 0 0 0 0 403 90 28 0 6 1 421 83 1021 451 521 14 498 326 14 5 89 48 199 71 506 268 1203 583 337 149 1362 735 8392 6109 116 42 279 125
"731" "2016" "양천구" "목1동" 2943 20725 10149 0 0 0 0 106 42 0 0 32 8 1012 119 4104 2375 222 48 2753 1684 4063 1217 1102 751 569 201 595 268 1020 480 578 156 1691 1090 1080 852 555 252 1243 606
"732" "2016" "양천구" "목2동" 1139 4094 1928 0 0 0 0 92 31 0 0 0 0 459 116 906 332 236 23 453 265 154 74 66 41 160 84 106 39 81 28 26 19 326 250 402 344 176 83 451 199
"733" "2016" "양천구" "목3동" 1242 4644 1967 0 0 0 0 169 84 0 0 13 3 913 41 795 378 193 30 512 328 25 10 86 49 109 54 162 78 360 51 72 13 292 220 396 314 160 68 387 246
"734" "2016" "양천구" "목4동" 1326 3853 2127 0 0 0 0 164 91 0 0 39 5 181 37 832 397 186 14 547 330 34 20 44 24 151 95 41 19 22 6 24 16 722 464 444 379 103 48 319 182
"735" "2016" "양천구" "목5동" 1525 10258 5818 0 0 0 0 36 19 159 17 65 5 585 102 830 420 53 8 956 583 497 194 254 122 544 151 233 171 179 122 92 13 2842 1699 2404 1877 200 110 329 205
"736" "2016" "양천구" "신월1동" 1775 5063 2255 0 0 0 0 879 450 0 0 61 13 400 51 1067 446 652 50 533 342 10 5 44 20 134 46 22 7 82 19 68 17 220 186 462 395 108 52 321 156
"737" "2016" "양천구" "신월2동" 1239 3984 1673 0 0 0 0 416 189 0 0 18 2 458 75 696 270 684 44 218 140 29 14 47 25 221 66 33 15 38 12 21 10 450 350 405 343 46 22 204 96
"738" "2016" "양천구" "신월3동" 958 4277 1715 0 0 0 0 590 338 0 0 4 1 179 29 796 230 926 46 289 175 7 6 39 14 46 16 105 29 38 15 58 17 634 408 359 310 51 18 156 63
"739" "2016" "양천구" "신월4동" 1164 3745 1369 0 0 0 0 160 66 0 0 0 0 582 62 364 170 1053 53 353 236 3 0 54 26 136 55 22 9 38 17 18 11 231 172 404 301 53 23 274 168
"740" "2016" "양천구" "신월5동" 1010 4422 1791 0 0 0 0 543 311 0 0 0 0 372 49 681 294 397 30 346 218 15 1 25 11 53 20 12 5 751 14 152 68 359 286 374 313 83 40 259 131
"741" "2016" "양천구" "신월6동" 1460 3231 1025 0 0 0 0 139 84 0 0 39 5 251 43 342 165 1353 39 156 117 0 0 48 27 77 34 34 8 85 34 16 5 245 189 239 189 39 17 168 69
"742" "2016" "양천구" "신월7동" 1391 5695 1954 0 0 0 0 523 293 0 0 21 2 211 35 657 279 1662 96 326 215 12 4 31 17 117 39 65 31 50 40 714 67 330 190 593 479 171 73 212 94
"743" "2016" "양천구" "신정1동" 1099 4929 2618 0 0 0 0 119 55 0 0 0 0 198 31 644 343 76 11 619 408 34 18 61 30 349 117 254 103 103 29 979 416 596 446 331 271 78 38 488 302
"744" "2016" "양천구" "신정2동" 1104 3612 1966 0 0 0 0 89 35 0 0 0 0 119 26 605 280 146 21 546 337 10 7 42 32 214 86 111 62 36 17 25 12 986 608 308 243 134 71 241 129
"745" "2016" "양천구" "신정3동" 1882 9536 3837 0 0 0 0 342 158 0 0 0 0 814 141 831 402 2705 351 554 355 144 26 46 19 302 114 120 33 520 53 121 18 1269 883 1172 983 177 89 419 212
"746" "2016" "양천구" "신정4동" 3122 14941 7061 0 0 0 0 628 321 0 0 27 3 2178 370 2398 1190 1154 106 1449 907 177 65 292 151 357 132 1050 371 781 313 83 22 1230 817 1941 1634 280 124 916 535
"747" "2016" "양천구" "신정6동" 738 5769 2935 0 0 0 0 17 5 249 63 0 0 164 33 284 153 46 2 218 156 11 3 124 68 215 105 204 106 102 61 2053 847 1263 804 477 380 145 66 197 83
"748" "2016" "양천구" "신정7동" 991 4481 1998 0 0 0 0 126 31 0 0 3 0 61 16 575 242 1062 39 432 264 8 3 36 22 284 120 48 22 5 2 104 55 835 599 430 357 162 76 310 150
"749" "2016" "영등포구" "당산1동" 3183 18621 7997 0 0 0 0 606 160 0 0 0 0 1579 196 3488 1319 1175 153 1217 741 513 168 1521 965 347 141 1495 627 2870 1669 2012 786 288 157 724 557 211 110 575 248
"750" "2016" "영등포구" "당산2동" 2306 21446 9552 0 0 0 0 603 183 0 0 33 6 1302 177 2465 953 898 245 1374 822 1320 459 3150 1984 584 184 1099 355 5509 2127 112 28 1157 773 684 526 256 126 900 604
"751" "2016" "영등포구" "대림1동" 1128 4251 2459 0 0 0 0 256 140 0 0 0 0 186 33 709 334 123 10 506 343 34 10 84 39 101 33 51 18 24 7 20 12 167 123 1668 1192 70 38 252 127
"752" "2016" "영등포구" "대림2동" 1390 4513 2348 0 0 0 0 145 60 0 0 2 0 150 14 1120 474 116 13 889 615 31 13 101 59 124 52 72 27 366 83 59 12 227 171 618 458 115 72 378 225
"753" "2016" "영등포구" "대림3동" 2807 11203 4555 0 0 0 0 1218 559 0 0 0 0 906 135 2504 793 922 50 762 497 237 31 235 156 219 81 254 94 1449 764 59 22 517 371 833 652 166 91 922 259
"754" "2016" "영등포구" "도림동" 984 3334 1305 0 0 0 0 201 94 0 0 0 0 412 47 654 217 298 17 280 192 75 19 92 65 123 46 109 36 450 178 21 10 128 92 189 146 49 20 253 126
"755" "2016" "영등포구" "문래동" 5403 40679 15712 0 0 0 0 5408 1071 22 1 189 10 2302 258 7186 2654 1261 394 1573 1012 3452 923 2050 1039 2173 500 2207 702 9604 5299 456 208 896 611 626 519 294 137 980 374
"756" "2016" "영등포구" "신길1동" 1176 6721 2949 0 0 0 0 161 83 0 0 2 1 236 32 717 367 126 11 554 367 85 33 47 23 2087 377 357 75 583 265 52 17 256 193 1026 852 110 54 322 199
"757" "2016" "영등포구" "신길3동" 985 2745 1394 0 0 0 0 167 81 0 0 1 0 150 25 690 298 135 18 315 208 14 7 106 54 145 50 34 7 216 129 21 12 156 126 319 244 79 28 197 107
"758" "2016" "영등포구" "신길4동" 491 1691 951 0 0 0 0 155 86 0 0 1 0 59 11 420 242 95 7 137 92 51 4 62 25 67 29 15 8 5 4 18 10 138 110 290 263 23 9 155 51
"759" "2016" "영등포구" "신길5동" 655 3031 1171 0 0 0 0 110 51 0 0 0 0 636 38 428 123 344 27 264 161 27 12 27 9 50 21 9 1 121 68 57 16 369 305 245 166 155 71 189 102
"760" "2016" "영등포구" "신길6동" 1277 4697 2514 0 0 0 0 194 95 0 0 0 0 273 45 741 321 199 15 605 387 64 17 41 22 387 182 320 147 341 275 227 96 399 279 527 447 90 47 289 139
"761" "2016" "영등포구" "신길7동" 533 2676 1343 0 0 0 0 61 29 44 35 0 0 124 13 407 132 64 8 356 226 68 26 32 13 85 22 275 130 113 37 275 170 255 168 274 236 52 25 191 73
"762" "2016" "영등포구" "양평1동" 3246 23475 9752 0 0 0 0 1675 409 0 0 14 1 1733 162 4306 1629 2144 391 739 462 1535 437 811 476 538 204 1505 444 6625 4066 271 164 338 236 445 360 70 34 726 277
